Station_ID	Station_Name	State	Latitude	Longitude	Elevation	tl01	tl02	tl03	tl04	tl05	tl06	tl07	tl08	tl09	tl10	tl11	tl12	t01	t02	t03	t04	t05	t06	t07	t08	t09	t10	t11	t12	pp01	pp02	pp03	pp04	pp05	pp06	pp07	pp08	pp09	pp10	pp11	pp12	ss01	ss02	ss03	ss04	ss05	ss06	ss07	ss08	ss09	ss10	ss11	ss12	Status
USC00457180	ROSALIA	WA	47.23	-117.36	733.00	-4.77	-3.38	-1.00	1.11	4.50	7.50	9.77	9.72	5.44	0.88	-2.11	-5.55	-1.13	0.91	4.41	7.72	11.69	15.13	19.22	19.36	14.55	8.41	2.36	-1.97	5.23	3.75	4.03	3.47	4.36	3.12	1.67	1.29	1.90	3.25	6.24	5.66	19.05	5.33	3.04	0.50	0.25	0.00	0.00	0.00	0.00	0.25	8.63	26.16	TPS
USC00457185	ROSS DAM	WA	48.72	-121.07	376.70	-1.00	-0.72	0.88	3.22	6.72	9.83	12.44	12.88	9.77	5.72	1.72	-1.05	1.22	2.36	4.97	8.25	12.27	15.44	18.88	19.19	15.44	9.66	4.13	0.99	23.57	15.01	13.13	7.84	5.33	4.29	3.12	3.17	5.33	15.49	28.49	21.51	44.19	25.40	16.51	0.50	0.00	0.00	0.00	0.00	0.00	0.25	12.95	46.73	TPS
USC00457267	ST. JOHN	WA	47.09	-117.58	595.00	-3.16	-2.16	0.00	2.11	5.27	8.27	10.50	10.16	6.16	1.77	-0.66	-4.27	0.36	2.33	5.75	9.00	12.86	16.38	20.19	20.02	15.33	9.36	3.61	-0.86	5.05	3.86	4.36	3.78	3.88	3.07	1.57	1.16	1.82	3.37	6.07	5.89	21.84	6.35	3.30	0.76	0.00	0.00	0.00	0.00	0.00	0.25	5.08	25.40	TPS
USC00457319	SAPPHO 8 E	WA	48.06	-124.11	231.60	1.72	1.55	2.22	3.55	6.11	8.33	10.16	10.33	8.55	5.77	3.16	1.05	4.44	5.22	6.52	8.55	11.47	13.80	16.36	16.97	15.05	10.27	6.13	3.58																									T
USC00457342	SATUS PASS 2 SSW	WA	45.94	-120.66	787.90	-4.94	-3.83	-1.72	0.05	3.05	5.83	8.55	8.27	5.27	1.11	-1.94	-5.66	-1.38	0.77	4.19	6.86	10.86	14.27	18.30	18.13	14.16	8.30	2.02	-2.38	7.54	7.34	5.30	2.81	3.22	2.28	0.60	0.78	1.62	3.53	8.48	9.67													TP
USC00457507	SEDRO WOOLLEY	WA	48.49	-122.23	18.30	1.66	1.72	3.50	5.27	8.00	10.38	11.66	11.55	9.33	6.11	3.72	1.16	4.91	5.75	7.86	10.08	13.02	15.47	17.50	17.72	15.08	10.88	7.02	4.22	14.85	9.19	11.12	9.62	8.00	7.03	3.88	4.29	6.65	12.11	18.64	12.64	1.27	2.03	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.25	2.79	7.87	TPS
USC00457522	SELAH 2 NE	WA	46.67	-120.49	341.40	-5.77	-4.66	-2.22	0.77	5.38	8.61	11.50	10.50	6.00	0.27	-3.77	-6.72	-0.69	1.91	5.86	9.36	14.16	17.83	21.55	20.80	16.05	9.52	2.94	-2.11	2.41	1.75	2.03	1.72	2.15	1.93	0.60	0.68	1.06	1.62	2.76	3.14													TP
USC00457544	SEQUIM 2 E	WA	48.08	-123.06	15.20	0.11	-0.05	1.27	3.05	6.33	9.00	10.44	10.11	7.33	4.05	1.61	-0.27	4.13	4.58	6.22	8.19	11.27	13.77	15.75	15.72	13.08	9.22	6.00	3.69	5.18	3.04	3.27	2.74	3.17	2.46	1.37	1.49	2.03	3.68	6.75	5.46													TP
USC00457584	SHELTON	WA	47.20	-123.10	6.70	0.72	0.27	1.77	3.33	6.33	8.88	10.83	10.94	8.44	5.16	2.50	0.22	4.16	4.94	7.02	9.44	13.08	15.61	18.08	18.36	15.44	10.44	6.30	3.47	27.53	18.59	17.78	13.13	6.95	4.74	2.00	2.66	5.46	14.55	28.24	25.65													TP
USC00457657	SILVERTON	WA	48.06	-121.56	449.60	-1.55	-2.27	-0.05	1.72	5.05	7.22	9.11	9.22	7.00	3.44	0.88	-1.94	1.19	2.05	4.52	7.91	11.16	13.80	16.25	16.41	13.83	8.77	4.25	1.88																									T
USC00457696	SKAMANIA FISH HATCHRY	WA	45.62	-122.21	134.10	-1.16	-1.11	0.22	1.50	4.16	6.50	7.94	7.27	5.05	2.61	0.72	-1.66	3.27	4.47	6.63	8.63	11.83	14.47	17.19	17.13	14.44	10.05	5.75	2.58	29.41	22.98	21.92	17.65	13.74	10.99	3.17	3.83	8.66	17.95	33.17	29.94	6.60	4.31	1.27	0.12	0.00	0.00	0.00	0.00	0.00	0.00	2.03	3.81	TPS
USC00457727	SMYRNA	WA	46.83	-119.66	170.70	-3.44	-2.55	0.22	3.44	7.66	11.77	14.66	13.55	8.50	2.83	-0.88	-4.77	0.55	2.97	7.47	11.38	16.00	20.13	23.91	23.11	17.91	10.97	4.52	-0.72	2.33	1.60	1.80	1.44	1.29	1.49	0.68	0.45	0.81	1.52	2.74	2.99													TP
USC00457773	SNOQUALMIE FALLS	WA	47.54	-121.83	134.10	1.94	1.61	2.94	4.55	7.55	10.27	12.05	11.88	9.00	5.94	3.44	1.22	5.05	5.72	7.52	9.58	12.63	15.41	18.02	18.22	15.16	10.75	6.88	4.13	22.47	13.76	15.90	12.21	10.18	7.46	3.47	3.27	7.23	14.45	25.70	21.46	4.82	3.30	1.77	0.12	0.00	0.00	0.00	0.00	0.00	0.00	3.04	7.36	TPS
USC00457941	SPOKANE WFO	WA	47.68	-117.62	729.10	-5.44	-4.61	-1.44	1.44	5.05	8.00	10.66	10.11	5.61	0.99	-2.61	-6.55	-2.44	-0.36	3.83	7.75	11.75	15.22	19.27	19.13	14.11	7.58	1.19	-3.47	4.74	3.70	4.34	3.12	4.47	3.42	1.44	1.19	1.60	3.27	5.61	6.42	39.37	15.24	13.46	4.82	1.27	0.00	0.00	0.00	0.00	0.25	19.81	43.18	TPS
USC00458034	STARTUP 1 E	WA	47.86	-121.71	51.80	1.44	1.50	2.83	4.55	7.44	9.83	11.33	11.16	8.55	5.44	3.22	0.88	4.91	5.83	7.63	9.83	12.91	15.41	17.91	18.08	15.25	10.77	6.83	4.08	21.23	13.81	15.31	13.43	12.85	9.77	4.29	4.52	8.50	15.77	25.98	19.43	1.77	2.03	0.25	0.12	0.00	0.00	0.00	0.00	0.00	0.00	1.27	2.79	TPS
USC00458059	STEHEKIN 4 NW	WA	48.35	-120.72	383.10	-3.66	-3.16	-0.83	2.38	6.33	10.05	13.11	12.83	8.50	3.22	-0.55	-3.83	-1.33	0.30	4.05	8.69	13.44	17.25	21.22	20.88	15.80	8.61	2.25	-1.75	16.73	9.72	7.26	4.03	2.87	2.20	1.54	1.57	2.41	8.48	17.57	17.29	108.71	45.72	14.22	0.50	0.00	0.00	0.00	0.00	0.00	0.76	28.95	116.84	TPS
USC00458207	SUNNYSIDE	WA	46.32	-120.01	227.70	-3.16	-2.05	1.11	3.88	8.11	11.50	13.94	12.94	8.50	3.16	-0.72	-4.16	0.91	3.66	8.11	11.66	16.16	19.80	23.27	22.50	17.83	11.44	5.00	-0.25	2.28	1.60	1.52	1.49	1.54	1.37	0.35	0.60	1.11	1.60	2.31	3.22	4.06	1.77	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.03	14.47	TPS
USC00458278	TACOMA #1	WA	47.24	-122.41	7.60	2.83	2.72	4.33	6.22	9.00	11.44	13.38	13.16	10.88	7.77	4.66	2.11	5.97	6.61	8.69	11.00	14.05	16.69	19.19	19.08	16.36	12.02	8.05	5.19	15.06	9.80	10.31	7.62	5.35	3.98	1.72	2.08	3.27	9.39	16.96	14.02													TP
USC00458508	TOLT SOUTH FORK RSVR	WA	47.70	-121.69	609.60																									32.76	20.65	25.73	21.89	18.21	15.06	7.34	6.80	13.69	24.48	37.46	28.44	28.95	15.49	17.01	10.41	1.01	0.00	0.00	0.00	0.00	0.50	21.84	17.27	PS
USC00458520	TONASKET 4 NNE	WA	48.78	-119.42	292.60	-5.11	-3.72	-0.44	2.72	6.55	9.72	12.44	11.77	7.16	2.00	-1.83	-5.38	-1.94	0.88	6.00	10.38	14.61	18.05	21.61	20.97	15.80	9.02	2.25	-2.55																									T
USC00458715	UPPER BAKER DAM	WA	48.65	-121.69	210.30	-1.27	-1.44	0.22	2.33	5.61	8.55	10.61	10.77	8.22	4.83	1.50	-1.27	1.33	2.47	4.94	7.97	11.44	14.25	16.97	17.30	14.36	9.25	4.19	1.02	37.33	23.49	23.72	17.09	12.97	9.29	5.79	5.35	10.66	25.67	42.90	34.41	26.92	26.67	7.36	0.50	0.12	0.00	0.00	0.00	0.00	0.12	7.87	39.37	TPS
USC00458773	VANCOUVER 4 NNE	WA	45.67	-122.65	64.00	0.61	0.61	2.61	4.33	7.33	9.88	11.94	11.44	8.66	5.16	2.94	0.11	4.44	5.58	7.88	10.02	13.30	16.02	18.86	18.88	16.13	11.30	7.11	3.80	15.03	11.04	10.69	8.12	6.88	4.85	1.75	1.87	4.08	8.58	16.53	16.25	1.27	1.52	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	TPS
USC00458959	WAPATO	WA	46.43	-120.42	256.30	-4.11	-2.61	0.72	3.88	8.11	11.88	14.88	13.83	8.94	2.77	-1.44	-5.16	0.08	3.00	7.47	11.19	15.75	19.58	23.36	22.63	17.80	10.88	4.19	-1.19	2.61	1.77	1.54	1.39	1.90	1.70	0.68	0.68	0.91	1.44	2.81	3.60	11.43	4.06	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	4.31	24.89	TPS
USC00459012	WATERVILLE	WA	47.64	-120.08	812.00	-7.50	-6.00	-1.83	1.83	5.88	9.33	12.55	12.33	8.00	1.83	-3.55	-8.50	-4.08	-1.97	3.16	7.80	12.36	16.19	20.38	20.11	15.27	7.61	-0.02	-5.30	3.75	2.38	2.05	1.60	2.69	2.61	1.29	0.93	1.04	1.70	3.86	5.00													TP
USC00459021	WAUNA 3 W	WA	47.37	-122.70	5.20																									20.65	13.74	13.79	9.09	5.94	4.62	2.00	2.61	4.08	11.83	22.37	20.75	0.12	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.50	PS
USC00459058	WELLPINIT	WA	47.89	-117.99	759.00	-7.66	-6.66	-3.55	-0.77	3.22	6.55	9.11	9.00	5.00	-0.83	-4.50	-8.05	-2.91	-0.77	3.63	7.33	11.86	15.55	19.38	19.22	14.69	7.61	0.80	-3.77																									T
USC00459074	WENATCHEE	WA	47.42	-120.31	190.80	-3.66	-2.38	1.27	4.83	9.33	13.11	16.38	15.83	10.94	5.11	0.11	-3.77	-0.75	1.97	7.05	11.36	16.05	19.83	23.80	23.36	18.33	11.30	4.08	-1.11	3.37	2.54	1.54	1.34	1.75	1.67	0.86	0.48	0.76	1.32	3.50	3.88	10.16	6.85	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.12	4.82	17.01	TPS
USC00459079	WENATCHEE EXP STN	WA	47.43	-120.35	243.80	-4.22	-3.11	0.00	3.22	7.44	11.55	13.94	13.27	7.94	2.16	-1.50	-5.22	-0.75	1.86	6.52	10.52	15.08	19.05	22.63	22.11	17.00	9.69	3.16	-1.94	3.88	2.81	1.77	1.62	1.39	1.60	0.73	0.58	0.86	1.44	3.53	4.01	23.11	12.70	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.50	11.17	34.79	TPS
USC00459200	WHITMAN MISSION	WA	46.04	-118.46	192.60	-2.38	-1.88	0.61	2.94	6.55	9.66	11.72	10.61	6.16	1.61	-0.22	-3.22	1.52	3.33	7.30	10.55	14.50	18.16	21.91	21.13	16.30	10.11	4.97	0.58	3.70	3.47	3.96	3.63	3.75	2.81	0.96	1.06	1.62	2.92	4.39	4.54	6.60	4.06	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	10.16	TPS
USC00459238	WILBUR	WA	47.75	-118.67	686.70	-6.66	-5.11	-2.16	0.00	3.77	7.11	10.33	10.05	5.61	0.27	-3.44	-7.22	-3.16	-0.69	3.69	7.36	11.86	15.58	19.77	19.55	14.66	7.66	1.02	-3.75	3.58	2.54	2.84	2.51	3.25	2.33	2.03	0.81	1.21	2.20	4.29	4.49													TP
USC00459376	WINTHROP 1 WSW	WA	48.47	-120.18	533.10	-9.22	-7.66	-3.22	0.16	4.16	7.88	10.16	9.55	4.83	-0.22	-4.05	-9.77	-4.94	-1.88	3.75	8.47	12.94	16.61	20.05	19.77	15.05	8.27	0.61	-5.80	4.95	3.37	2.61	1.93	2.84	2.99	1.90	1.37	1.06	2.74	5.30	6.35	39.11	19.55	7.62	0.25	0.00	0.00	0.00	0.00	0.00	2.28	18.03	56.64	TPS
USC00459455	YAKIMA 5 WSW	WA	46.57	-120.60	353.60	-4.83	-3.16	-0.49	3.16	6.55	10.55	12.94	12.22	8.16	2.77	-1.66	-4.66	-0.49	2.91	6.94	10.75	15.00	19.00	22.16	21.52	17.33	10.41	4.00	-1.00	2.81	1.85	1.75	1.44	1.75	1.90	0.50	0.63	1.19	1.39	2.87	3.88													TP
USC00459463	YAKIMA #2	WA	46.58	-120.54	350.50	-2.77	-1.50	1.50	4.44	8.44	11.88	14.55	14.44	10.16	4.61	-0.16	-4.11	0.83	3.75	7.75	11.30	15.61	19.05	22.77	22.52	18.08	11.36	4.50	-0.86																									T
USC00460094	ALBRIGHT	WV	39.48	-79.63	371.60																									8.55	7.72	9.42	9.49	11.04	11.30	12.92	8.96	8.25	7.31	9.29	8.68													P
USC00460102	ALDERSON	WV	37.72	-80.65	469.40	-7.11	-5.88	-3.05	2.44	8.72	13.66	16.11	15.66	11.38	4.38	-1.16	-5.33	-0.86	1.02	5.52	11.00	16.19	20.66	22.61	22.02	17.97	11.91	6.61	0.47	7.16	6.90	8.66	7.89	10.69	8.71	11.12	7.59	8.07	6.42	7.08	8.07	5.33	8.38	1.52	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.81	TPS
USC00460202	ANSTED HAWKS NEST SP	WV	38.12	-81.11	395.00	-5.11	-3.11	0.11	5.16	9.66	15.00	16.88	16.66	12.61	5.77	1.61	-3.33	0.11	2.69	6.55	12.41	16.52	21.16	22.69	22.47	18.86	12.50	7.75	1.91	8.07	7.54	10.38	10.97	12.95	10.92	15.67	10.49	8.55	7.41	8.89	8.33													TP
USC00460355	ATHENS	WV	37.42	-81.02	760.50	-6.66	-5.44	-2.22	3.50	7.88	13.11	14.88	14.00	10.16	3.77	-0.94	-4.55	-1.11	0.61	4.52	10.30	14.80	19.13	20.91	20.33	16.66	11.02	5.69	0.72	7.36	6.50	8.22	8.22	9.85	7.82	12.09	8.12	7.64	6.04	7.49	7.18	29.21	21.84	8.12	1.52	0.12	0.00	0.00	0.00	0.00	0.12	1.01	11.68	TPS
USC00460509	BARTOW 1S	WV	38.53	-79.77	922.00	-8.33	-7.44	-3.66	1.44	6.38	11.44	13.22	12.50	8.38	2.44	-2.27	-6.50	-3.38	-1.91	2.44	8.19	12.97	17.38	19.13	18.61	14.88	9.30	3.69	-1.63	8.45	7.82	10.03	9.04	12.16	8.96	11.04	9.29	8.71	7.26	9.06	9.16	41.40	40.64	33.27	6.09	0.25	0.00	0.00	0.00	0.00	1.52	11.93	36.32	TPS
USC00460527	BAYARD	WV	39.27	-79.36	735.20	-9.33	-8.16	-4.22	0.61	5.77	10.77	13.05	12.22	8.11	2.16	-2.50	-7.11	-4.05	-2.55	1.83	7.52	12.66	17.38	19.38	18.69	14.66	8.97	3.47	-1.94	9.47	9.16	11.09	10.61	13.86	11.76	14.30	10.31	9.70	7.89	9.39	9.90	76.70	69.59	44.95	12.70	0.00	0.00	0.00	0.00	0.00	1.52	17.27	56.38	TPS
USC00460580	BECKLEY VA HOSPITAL	WV	37.76	-81.19	710.20	-7.16	-6.16	-2.77	2.33	7.50	12.61	14.72	14.00	10.00	3.72	-1.27	-5.33	-1.88	-0.30	3.75	9.44	14.16	18.30	20.05	19.52	15.83	10.13	5.00	-0.13	7.13	6.22	8.33	8.68	11.60	9.06	13.28	8.68	7.46	6.14	7.31	7.62	41.40	27.43	11.68	2.54	0.00	0.00	0.00	0.00	0.00	0.12	3.81	33.52	TPS
USC00460633	BELINGTON	WV	39.02	-79.93	539.20	-7.50	-6.61	-2.88	1.77	7.16	12.50	14.72	14.22	9.77	3.33	-0.94	-5.05	-1.55	-0.16	4.11	9.63	14.63	19.36	21.38	20.88	16.91	10.86	5.86	0.61	8.71	8.78	10.69	10.41	13.61	12.72	13.48	9.55	9.82	7.97	9.32	9.88	43.43	33.78	15.24	2.54	0.00	0.00	0.00	0.00	0.00	0.50	3.81	25.90	TPS
USC00460925	BLUEFIELD	WV	37.25	-81.22	874.80	-6.27	-4.88	-1.77	2.94	8.50	12.88	15.05	14.44	11.11	4.33	-0.66	-4.55	-1.02	0.80	5.02	10.47	15.50	19.22	20.94	20.66	17.47	11.25	5.66	0.69	8.61	7.62	9.16	9.52	11.20	9.39	11.37	8.78	7.72	6.45	7.41	8.25													TP
USC00460939	BLUESTONE LAKE	WV	37.64	-80.88	423.70	-4.44	-3.00	0.33	5.11	10.05	15.55	17.72	17.33	13.55	6.94	1.55	-2.55	0.30	2.33	6.63	12.08	16.77	21.44	23.41	22.97	19.36	13.22	7.33	1.88	7.34	6.73	8.55	8.63	10.56	8.61	11.22	8.43	7.41	6.60	6.62	7.36	18.03	14.73	6.35	0.76	0.00	0.00	0.00	0.00	0.00	0.12	1.01	11.43	TPS
USC00461075	BRANCHLAND 1 N	WV	38.23	-82.20	182.90																									8.22	8.66	9.77	8.63	11.96	10.36	12.09	9.82	8.33	8.15	9.11	9.42	21.84	11.93	8.12	0.12	0.00	0.00	0.00	0.00	0.00	0.00	1.01	11.43	PS
USC00461215	BUCKEYE	WV	38.18	-80.13	655.30	-8.05	-6.66	-3.11	1.66	6.77	12.27	14.72	14.33	10.22	3.27	-1.94	-6.16	-2.61	-0.72	3.63	9.25	14.19	19.05	21.08	20.58	16.75	10.41	4.58	-0.91	8.83	7.89	10.51	9.67	12.31	9.16	11.35	9.82	8.66	7.79	9.01	9.49	27.43	26.92	20.57	6.35	0.12	0.00	0.00	0.00	0.00	0.50	4.31	23.11	TPS
USC00461220	BUCKHANNON	WV	38.98	-80.22	443.50	-7.00	-6.05	-2.44	2.38	7.94	13.22	15.72	14.66	10.44	3.88	-0.77	-4.66	-1.19	0.33	4.66	10.33	15.41	20.11	22.16	21.47	17.72	11.44	6.02	0.94	8.30	8.38	10.82	9.04	13.08	12.57	13.05	10.89	9.04	8.35	9.39	9.62	36.06	31.75	18.28	2.28	0.00	0.00	0.00	0.00	0.00	0.25	4.06	21.08	TPS
USC00461282	BURNSVILLE LAKE	WV	38.84	-80.62	239.30																									8.53	8.10	9.77	9.34	12.36	12.11	13.48	10.61	8.38	7.97	9.37	8.91	22.86	13.20	1.77	1.01	0.00	0.00	0.00	0.00	0.00	0.00	1.27	9.90	PS
USC00461290	BURTON	WV	39.64	-80.40	378.00	-7.88	-6.22	-4.00	1.72	7.16	12.22	15.05	13.66	9.61	2.83	-1.77	-5.72	-2.27	-0.22	3.66	9.83	15.00	19.47	21.69	20.86	17.02	10.66	5.08	-0.27																									T
USC00461324	CACAPON ST PRK # 2	WV	39.50	-78.31	289.60	-6.16	-4.94	-1.16	4.22	9.44	14.44	16.83	15.88	11.38	5.16	0.72	-4.33	-1.22	0.49	4.77	10.69	15.75	20.75	22.97	22.02	17.80	11.75	6.50	0.61	7.11	6.12	8.25	8.25	9.93	10.33	10.33	7.84	8.96	7.67	7.97	7.23													TP
USC00461330	CAIRO	WV	39.20	-81.15	231.60	-6.50	-5.55	-2.00	3.16	8.38	13.44	16.11	15.33	10.88	4.27	-0.33	-4.83	-1.05	0.61	5.08	11.08	15.94	20.50	22.75	22.16	18.30	11.94	6.50	0.80	9.09	8.15	10.94	8.73	12.19	9.57	12.34	9.16	8.58	8.53	9.37	8.48	21.08	13.71	7.87	2.28	0.00	0.00	0.00	0.00	0.00	0.00	1.27	8.38	TPS
USC00461363	CAMDEN ON GAULEY 2 SW	WV	38.35	-80.62	676.70																									10.94	9.47	12.06	11.48	14.88	12.72	14.37	12.72	9.65	9.09	9.60	10.00	58.92	33.52	17.01	6.60	0.00	0.00	0.00	0.00	0.00	0.25	3.30	26.16	PS
USC00461393	CANAAN VALLEY	WV	39.05	-79.41	990.30	-8.16	-6.94	-3.77	1.61	5.77	10.44	12.72	11.38	7.61	2.83	-1.66	-6.27	-2.88	-1.16	2.61	8.55	12.91	17.16	19.19	18.33	14.66	9.69	4.36	-0.77	10.18	9.29	11.43	10.99	15.46	12.09	13.89	9.88	9.55	8.17	10.76	9.77	85.59	69.34	58.67	30.98	0.76	0.00	0.00	0.00	0.00	4.06	29.71	59.69	TPS
USC00461397	CANAAN VALLEY 2	WV	39.05	-79.44	987.60	-9.38	-8.77	-5.33	0.49	5.33	9.94	12.05	10.83	6.88	0.94	-3.00	-7.83	-4.52	-3.30	0.88	7.47	12.36	16.41	18.30	17.44	13.61	8.00	2.55	-2.66	12.77	10.84	11.91	11.76	13.79	12.80	15.97	11.07	9.55	8.48	10.89	11.78													TP
USC00461579	CHARLESTON WSFO	WV	38.31	-81.71	279.80	-5.11	-3.94	-0.77	4.44	10.22	15.00	17.44	16.55	11.77	5.11	0.44	-3.38	0.30	1.91	6.19	11.91	17.16	21.41	23.52	22.69	18.88	12.50	7.13	2.05	7.87	8.22	10.54	9.98	13.20	9.52	14.65	8.96	8.45	7.36	8.91	9.67	22.35	19.05	7.11	1.01	0.00	0.00	0.00	0.00	0.00	0.00	1.27	16.25	TPS
USC00461677	CLARKSBURG 1	WV	39.26	-80.35	301.80	-6.00	-5.00	-1.55	3.66	8.94	14.27	16.83	16.27	11.88	5.00	0.33	-3.77	-1.05	0.41	4.77	10.91	16.00	20.91	23.00	22.36	18.25	11.63	6.22	0.97	8.48	8.17	10.51	9.04	12.19	11.12	12.06	9.55	8.15	7.79	9.90	8.81	20.57	19.81	8.38	0.76	0.00	0.00	0.00	0.00	0.00	0.00	2.03	11.93	TPS
USC00461696	CLAY	WV	38.45	-81.08	222.50																									7.87	8.58	10.49	9.01	13.03	11.73	11.37	10.76	9.55	7.28	9.90	8.91	17.78	12.70	6.09	1.27	0.00	0.00	0.00	0.00	0.00	0.00	1.01	8.89	PS
USC00461723	CLENDENIN	WV	38.49	-81.34	213.40	-5.22	-4.00	-0.66	4.27	9.61	15.00	17.66	17.05	12.61	6.00	0.66	-3.44	0.22	1.97	6.50	12.19	16.94	21.63	23.91	23.33	19.36	13.13	7.36	1.91	8.45	8.07	10.16	9.67	12.42	11.45	13.69	10.99	8.91	7.28	10.08	8.73	18.54	11.43	9.14	1.77	0.00	0.00	0.00	0.00	0.00	0.00	1.77	9.14	TPS
USC00461900	COOPERS ROCK SF	WV	39.67	-79.77	694.90	-7.94	-7.22	-3.33	2.16	8.61	12.44	14.88	13.77	9.77	4.22	-0.49	-6.27	-3.47	-2.02	2.08	8.33	14.08	17.75	19.97	19.19	15.25	9.52	4.55	-1.63	11.04	9.55	10.03	10.66	12.92	12.36	13.05	10.54	9.70	8.83	10.74	9.39													TP
USC00462054	CRESTON	WV	38.96	-81.27	198.10	-6.94	-5.77	-2.50	2.55	8.27	13.50	16.05	15.66	11.11	4.27	-1.05	-4.83	-1.25	0.49	4.88	10.80	15.86	20.61	22.66	22.36	18.27	11.80	6.00	0.75	8.20	8.48	10.31	8.61	12.21	11.22	11.40	9.88	8.30	8.10	9.24	8.81	14.73	6.60	7.11	1.01	0.00	0.00	0.00	0.00	0.00	0.00	1.01	6.85	TPS
USC00462151	DAILEY 1 SE	WV	38.78	-79.89	609.60																									8.40	7.46	10.61	10.64	13.74	11.91	14.78	10.92	10.03	8.10	8.99	9.01	60.19	41.91	35.30	11.68	0.00	0.00	0.00	0.00	0.00	1.01	12.95	38.10	PS
USC00462211	DAVIS 3SE	WV	39.09	-79.43	1162.80	-9.83	-8.66	-4.11	1.27	7.61	11.83	14.05	13.33	9.66	3.33	-1.44	-6.83	-4.94	-3.77	0.88	7.08	12.72	16.97	18.83	18.36	14.55	8.69	3.02	-2.50	15.57	12.62	13.28	12.47	13.36	13.30	14.12	10.82	9.77	9.49	10.94	12.42													TP
USC00462462	DRY CREEK	WV	37.86	-81.46	385.30	-5.83	-4.27	-1.77	3.27	9.00	14.16	16.50	15.88	11.66	4.77	-0.27	-3.50	-0.27	1.69	5.27	11.08	16.22	20.80	23.00	22.36	18.61	12.11	6.63	1.80	9.06	8.50	10.13	11.04	13.76	10.97	13.10	9.98	8.76	7.51	8.63	9.55													TP
USC00462522	DUNLOW 1 SW	WV	37.94	-82.40	365.80	-3.88	-2.22	1.33	6.77	11.16	15.88	18.11	17.22	13.00	6.83	2.66	-2.27	0.52	2.47	6.86	12.72	16.83	21.19	23.11	22.47	18.63	12.61	7.75	2.11	8.66	8.76	9.85	10.00	12.42	11.91	11.63	9.34	8.61	7.92	9.42	9.65	11.68	9.90	6.85	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.27	8.12	TPS
USC00462697	ELIZABETH	WV	39.06	-81.40	196.00	-6.50	-5.55	-1.72	3.50	9.38	14.61	17.27	16.55	11.94	4.66	-0.16	-4.05	-0.49	0.72	5.50	11.44	16.66	21.41	23.58	23.08	19.13	12.63	6.97	1.47	7.46	7.51	9.27	8.50	10.89	9.62	11.58	9.32	7.79	7.36	8.15	7.16													TP
USC00462709	ELKHORN	WV	37.38	-81.40	593.80	-4.33	-2.55	1.94	6.00	10.27	14.77	16.50	16.05	12.50	6.83	1.94	-2.61	1.08	2.94	7.80	12.27	16.66	20.69	22.77	22.08	18.83	13.00	8.08	2.50																									T
USC00462920	FAIRMONT	WV	39.46	-80.13	396.20	-5.00	-4.16	-0.22	5.22	10.33	15.16	17.33	16.72	12.55	6.33	1.94	-2.88	-0.41	1.02	5.72	11.91	16.66	21.22	23.19	22.63	18.80	12.58	7.27	1.58	8.81	7.59	10.18	9.16	12.92	11.20	12.39	9.39	8.99	7.89	9.44	8.78	34.29	23.11	12.19	2.54	0.00	0.00	0.00	0.00	0.00	0.50	4.57	18.79	TPS
USC00463072	FLAT TOP	WV	37.58	-81.09	1016.50	-6.05	-4.38	-0.83	4.72	10.27	14.72	16.61	15.77	12.05	6.27	1.11	-4.38	-1.69	0.13	4.33	10.13	14.97	19.25	21.08	20.61	16.97	11.33	5.83	-0.11	8.50	8.25	9.85	10.41	12.77	10.31	11.98	9.98	7.74	7.95	8.12	9.47													TP
USC00463215	FRANKLIN 2 NE	WV	38.67	-79.30	579.10	-6.33	-5.27	-1.55	3.11	8.33	12.88	14.94	14.33	10.44	4.33	-0.33	-4.44	-0.08	1.44	5.72	10.94	15.72	20.08	21.97	21.36	17.63	12.13	6.83	1.69	5.48	5.02	7.87	7.51	10.36	7.95	10.74	8.66	8.66	5.84	7.28	6.09	18.28	19.81	8.12	2.03	0.00	0.00	0.00	0.00	0.00	0.25	3.04	12.95	TPS
USC00463251	FROST 3NE	WV	38.28	-79.81	890.30	-9.50	-8.61	-4.55	0.16	5.66	10.11	12.55	12.11	8.66	2.33	-2.16	-7.50	-3.22	-1.75	2.58	7.80	13.08	17.36	19.36	18.97	15.63	9.83	4.47	-1.36	8.71	7.72	10.41	9.09	12.47	10.84	11.76	9.06	9.32	7.69	9.42	8.81													TP
